0.004569,-0.0054913
0.0029932,-0.00527
0.0014788,-0.0051357
-3.35E-06,-0.005088
-0.0014828,-0.0051259
-0.0029889,-0.0052496
-0.0045517,-0.0054602
-0.0062016,-0.0057589
-0.0079666,-0.0061453
0.0061829,-0.0041164
0.0047578,-0.0037118
0.0034532,-0.003393
0.0022458,-0.0031686
0.0011032,-0.0030372
-7.97E-06,-0.0029927
-0.001117,-0.0030313
-0.0022517,-0.0031539
-0.0034418,-0.0033649
-0.0047216,-0.0036699
-0.0061279,-0.0040718
0.0042859,-0.0024799
0.0032065,-0.0020602
0.0022844,-0.001745
0.0014737,-0.0015439
0.00072011,-0.0014334
-9.56E-06,-0.0013985
-0.00073891,-0.0014337
-0.0014898,-0.0015421
-0.0022883,-0.0017337
-0.0031717,-0.0020246
-0.0041992,-0.0024299
0.002292,-0.0012244
0.0015683,-0.00079905
0.0011019,-0.00057686
0.00070999,-0.00045238
0.00034663,-0.00038808
-6.29E-06,-0.00036899
-0.00036013,-0.00039133
-0.00072592,-0.00045995
-0.0011192,-0.00058966
-0.0015703,-0.00080987
-0.0021615,-0.0011701
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
